Partner_ID,Region,Partner_Tier,Years_In_Network,Login_Freq_Last_30d,Login_Trend_Index,Dashboard_Usage_Minutes,Referral_Volume_30d,Referral_Growth_Rate,Support_Tickets_Open,Recent_Feedback_Sentiment,Days_Since_Last_Contact,Commission_Payout_Last_30d,Unresolved_Disputes_Count,Competitor_Mentioned,Technical_Integration_Issues,Churn_Probability,Churn_Label
PARTNER_0609,LATAM,Silver,4.9,9,0.3671488020366117,108.6019461221696,56,-0.03982747167143214,0,-0.027078132921225795,57,558.9631248513574,0,0,0,0.08514256270026009,0
PARTNER_0610,EMEA,Bronze,1.1,7,1.0546446371474065,34.24016146071207,55,-0.0064266957412897965,1,0.4568702188276266,44,548.9816404790118,1,0,0,0.07724349577026833,0
PARTNER_0611,APAC,Silver,1.4,16,0.7059358620112048,70.13670515045457,57,0.07289250606418465,1,0.16687249448864439,18,568.9446092237031,0,0,1,0.055905745705073194,0
PARTNER_0612,LATAM,Silver,1.3,15,0.5465322403755177,20.653511391342278,58,0.0024950844439153297,0,0.4602606696303728,27,578.9260935960488,0,0,0,0.013383897125451067,0
PARTNER_0613,APAC,Bronze,4.5,10,0.38353481500317177,22.328051973431858,44,-0.07714506046542517,1,0.6794764298883436,37,439.1853123832094,0,0,1,0.07305272285604524,0
PARTNER_0614,APAC,Bronze,3.4,9,1.1127961720395483,32.16146353308766,49,0.07661713059476548,1,0.6973383708699425,55,489.0927342449378,0,0,0,0.0045493872162136306,0
PARTNER_0615,AMER,Bronze,1.2,13,0.9757234900809932,32.90736630292611,53,0.01807558457479327,0,0.19563881400078442,44,529.0186717343205,0,0,0,0.006769269311193078,0
PARTNER_0616,EMEA,Gold,2.5,12,0.9048687238575497,54.27265133304901,51,0.13456737255866616,3,0.16496087419533045,59,509.05570298962914,0,0,1,0.3395550148293731,0
PARTNER_0617,LATAM,Bronze,3.3,10,1.2278048725925523,35.00390100570226,49,-0.011272253104778397,0,-0.15461799484631156,3,489.0927342449378,0,0,0,0.008562356434985895,0
PARTNER_0618,AMER,Silver,0.9,21,1.0774649366046145,24.626020072465323,48,-0.12373287137697196,2,0.7165397809880789,56,479.1112498725921,0,0,0,0.04614105102435025,0
PARTNER_0619,AMER,Silver,4.5,17,1.2732600085443833,109.9459826025745,56,0.09769793635484866,1,0.09529491735950713,53,558.9631248513574,0,0,0,0.011557349555247615,0
PARTNER_0620,LATAM,Bronze,4.1,13,0.6714529055666006,15.326209647929694,50,-0.07767899634632523,2,-0.3341313889264097,36,499.07421861728346,0,0,0,0.6528716005246858,1
PARTNER_0621,APAC,Bronze,2.8,5,0.9430898752092073,17.09257334743771,48,0.009542412700076188,0,0.06251638901451495,18,479.1112498725921,0,0,0,0.010732054084096521,0
PARTNER_0622,AMER,Bronze,4.9,13,0.6266573250103971,15.526902874638221,44,-0.0014283310631035412,0,-0.33483077469059486,36,439.1853123832094,0,0,0,0.07329236302578447,0
PARTNER_0623,APAC,Bronze,2.4,18,0.9041235336289065,55.76071833086195,48,-0.015437067001213608,0,0.15329118953419762,52,479.1112498725921,1,1,1,0.32435037345032774,0
PARTNER_0624,EMEA,Bronze,4.9,8,0.9002768292466645,46.30586511199332,44,-0.0369819972177199,1,0.22965816931307592,13,439.1853123832094,0,0,0,0.04200524055007102,1
PARTNER_0625,APAC,Bronze,3.5,10,1.075322727452614,,58,-0.18521441318888168,0,-0.060917510058339064,30,578.9260935960488,0,1,1,0.1379030593740761,1
PARTNER_0626,EMEA,Gold,3.4,15,0.9591127762283796,14.804664332213711,52,-0.12021039246304308,1,-0.4068542014990699,27,519.0371873619748,0,0,0,0.20111160457454091,0
PARTNER_0627,APAC,Bronze,1.2,10,1.074681427655983,37.1754254636635,48,0.09221323222304763,0,0.7265545963232107,59,479.1112498725921,0,0,0,0.0009974767903708763,0
PARTNER_0628,AMER,Silver,4.5,9,1.0906880266277788,61.27951691582518,40,0.022880071777425997,0,,35,399.25937489382676,0,0,0,0.002178404031319587,0
PARTNER_0629,AMER,Silver,2.4,14,1.3809857354766284,93.00580562034868,47,0.17092970506264635,0,0.5905454046566574,43,469.12976550024644,0,0,0,0.0004083246674799611,0
PARTNER_0630,EMEA,Bronze,1.2,13,0.8869406689427751,19.90139999899138,49,-0.12377048220344754,2,-0.02307108742790176,37,489.0927342449378,0,0,1,0.35250132652564425,0
PARTNER_0631,LATAM,Bronze,0.6,14,0.7617954598667241,29.32410297794445,41,-0.02306561053524378,1,0.4890803390252857,18,409.24085926617244,0,0,0,0.03180454481808801,0
PARTNER_0632,EMEA,Gold,3.0,14,0.9992167230632817,45.982821276149366,44,0.09631935189613772,1,0.1309847637199525,41,439.1853123832094,0,0,0,0.023883607567263307,0
PARTNER_0633,EMEA,Silver,2.9,10,0.7895439945720912,24.421690961775102,48,-0.07658235103536783,0,-0.23859146507214024,0,479.1112498725921,1,0,1,0.23761066025076083,0
PARTNER_0634,APAC,Bronze,3.7,18,1.246392153687307,9.541880098825212,55,-0.06853670441109201,1,-0.3382496100206227,22,548.9816404790118,0,1,1,0.34991664631632724,1
PARTNER_0635,APAC,Gold,4.5,7,0.8933563922109534,29.441126838934775,49,-0.04933398646387373,0,-0.05143386988132609,54,489.0927342449378,0,0,0,0.02075187292112266,0
PARTNER_0636,EMEA,Bronze,0.9,14,0.8368847264252018,,47,-0.0645347794996551,1,-0.3211822550823184,27,469.12976550024644,0,1,0,0.6342378020676912,1
PARTNER_0637,AMER,Bronze,3.8,7,0.8557368557697764,64.93930271818587,50,0.033179739848062245,0,0.7977496690652892,47,499.07421861728346,0,0,0,0.0020368665779381115,0
PARTNER_0638,APAC,Bronze,1.3,14,1.0936834846943282,26.052410645866043,59,-0.19802101698159277,0,-0.4360543126983713,3,588.9075779683944,0,0,1,0.05221140075945689,1
PARTNER_0639,LATAM,Bronze,4.4,9,0.9184506033537029,31.78055763491685,41,0.14427259073979665,1,0.07348667917979956,40,409.24085926617244,0,0,0,0.028855942368554384,0
PARTNER_0640,APAC,Bronze,4.2,12,0.8216666359739235,17.496512073966525,46,-0.11596633265554439,0,0.08772157910749945,59,459.14828112790076,0,0,0,0.023650450011007556,0
PARTNER_0641,APAC,Silver,2.9,20,1.2830703835247061,,60,-0.23171716879951162,1,-0.1091784928438218,17,598.8890623407401,0,0,0,0.06602623146393487,0
PARTNER_0642,LATAM,Bronze,3.7,12,0.7787660318676499,78.44364545347035,63,-0.021023939781722453,1,0.24275703541902893,48,628.8335154577771,0,0,0,0.05421308860298019,0
PARTNER_0643,EMEA,Bronze,1.9,12,0.9571132148065986,69.84436214799969,56,-0.057740096405348273,0,-0.3050298686029919,46,558.9631248513574,0,0,1,0.032996373401902146,0
PARTNER_0644,LATAM,Silver,2.6,13,1.080461230322046,12.5497167092817,44,-0.03779797488326128,1,0.5190860947634037,50,439.1853123832094,0,0,0,0.012274183052298182,0
PARTNER_0645,EMEA,Bronze,4.2,9,0.6237329779165852,0.8964626738598287,42,0.011257657533556422,0,-0.06781796627807019,38,419.2223436385181,1,0,0,0.19051232634608933,1
PARTNER_0646,EMEA,Bronze,2.6,10,1.046052100281185,29.621401803472857,46,0.04448412895542253,1,0.26874536673823424,24,459.14828112790076,0,0,0,0.018200175008003965,0
PARTNER_0647,EMEA,Bronze,2.1,11,0.7389784649039101,26.19781158822282,43,0.14866513536678974,0,0.4303310068870472,17,429.2038280108638,1,0,0,0.02692454108300367,0
PARTNER_0648,LATAM,Bronze,2.7,13,1.1145565561668005,24.912716515120906,42,-0.08901408375488948,1,0.6557547529972096,5,419.2223436385181,0,0,0,0.009689264808202322,0
PARTNER_0649,EMEA,Bronze,4.2,10,0.7574697976162047,21.010648238064316,46,0.05742910581643598,2,0.5865236673878602,18,459.14828112790076,0,0,1,0.07810084358773212,0
PARTNER_0650,AMER,Bronze,2.0,11,1.088553806369772,12.272272875930309,51,0.05089364510687171,1,0.2908017365346275,52,509.05570298962914,0,0,0,0.014828856339160434,1
PARTNER_0651,LATAM,Bronze,1.3,14,1.1711666132589424,134.43700457860427,56,-0.28407856355754046,0,0.004911134499053005,11,558.9631248513574,0,0,0,0.02004624707373576,0
PARTNER_0652,AMER,Bronze,3.7,7,1.122287305126561,108.53720084522153,46,-0.10331944025358734,2,0.15416607109745317,24,459.14828112790076,0,1,0,0.5401634473175108,1
PARTNER_0653,EMEA,Bronze,4.2,7,1.0002633296476204,24.046421967868476,1000000,-0.14869805642807613,0,0.4993552313924434,34,389.2778905214811,0,0,0,0.005740877182525307,0
PARTNER_0654,APAC,Bronze,1.0,14,0.90373981141406,36.78143933517249,45,0.024789285855792393,0,0.6408092053273149,0,449.1667967555551,0,0,0,0.0026983855648493147,0
PARTNER_0655,EMEA,Bronze,1.6,12,0.8347160847330312,65.73582085147186,51,0.013782591593198844,3,-0.36508349337032653,4,509.05570298962914,0,0,0,0.7946898439226183,1
PARTNER_0656,AMER,Silver,1.1,13,1.2442069381634209,36.69050370172495,57,0.015792769998488252,1,0.0003131412409695944,0,568.9446092237031,0,0,0,0.02195470001689762,0
PARTNER_0657,AMER,Bronze,2.1,11,0.8101009559664714,22.480739809555907,45,-0.0505592267514416,1,0.5089515779375509,7,449.1667967555551,0,0,0,0.029299574488360482,0
PARTNER_0658,LATAM,Bronze,2.5,16,0.7425867852860008,9.721353757374674,46,-0.04047565590801544,1,0.06114729137214925,38,459.14828112790076,0,0,1,0.09808145000581443,0
PARTNER_0659,APAC,Gold,3.9,7,1.0830737870065659,33.64994114512935,49,-0.022858075161107303,1,-0.06810390671383099,46,489.0927342449378,1,0,0,0.23370111083330947,0
PARTNER_0660,LATAM,Bronze,3.4,13,0.7907726393627008,10.999042545455733,52,-0.060111327126292954,2,0.03471950587025052,42,519.0371873619748,0,0,0,0.3276856224466309,1
PARTNER_0661,AMER,Silver,3.3,6,0.7599873005067745,74.87766018565706,46,0.05771822721048227,1,0.2836981708222561,17,459.14828112790076,0,0,0,0.03841702132899023,0
PARTNER_0662,EMEA,Silver,2.1,7,0.6612791475660469,32.50687353667241,45,-0.1269663626012467,1,0.7997466873739421,45,449.1667967555551,1,0,0,0.15771368744204184,0
PARTNER_0663,APAC,Bronze,4.3,12,0.8534180321078964,48.6681413009574,43,-0.09818138633588235,0,0.14089015783589132,58,429.2038280108638,0,0,0,0.017640603812501453,0
PARTNER_0664,EMEA,Silver,2.6,13,0.9334569952207014,25.56557612892682,46,-0.00786807677434424,1,-0.2289571825594613,8,459.14828112790076,0,0,0,0.10006471557097539,0
PARTNER_0665,EMEA,Bronze,4.9,14,0.9986183455321397,59.65884322899378,70,-0.0567929218144959,1,-0.28829945213717684,4,698.7039060641969,0,0,0,0.11426123283256315,0
PARTNER_0666,APAC,Bronze,3.4,10,1.1402612488598967,19.539450021583626,44,-0.13087815794105107,1,-0.4449453282806614,54,439.1853123832094,0,0,1,0.14369817822926229,0
PARTNER_0667,LATAM,Bronze,1.1,13,1.0553795847331586,41.4316517483627,48,0.03319253213688535,0,0.2264624053938179,3,479.1112498725921,0,0,0,0.00465538274625821,1
PARTNER_0668,EMEA,Gold,3.5,10,0.911825556089364,24.79957301922584,50,-0.07722873725943023,1,0.20794371893548458,43,499.07421861728346,0,0,0,0.049905937150406865,0
PARTNER_0669,AMER,Silver,2.0,12,0.910360864724056,27.928616209179424,38,-0.10447209707679077,2,-0.23319589518559808,28,379.2964061491354,0,0,0,0.4427016991229575,0
PARTNER_0670,EMEA,Bronze,3.6,14,1.0520314937830366,,54,-0.03743797074039007,2,0.4039282283883372,0,539.0001561066662,0,0,0,0.07473282114860216,0
PARTNER_0671,APAC,Bronze,0.8,14,1.2045140325857138,17.37664411353193,48,-0.10932494975183978,2,0.46343915411858505,29,479.1112498725921,0,0,0,0.055470258359286616,0
PARTNER_0672,APAC,Bronze,1.3,14,0.97526283989664,,49,-0.02341813288304893,0,-0.16317233300325534,55,489.0927342449378,1,0,0,0.10676827978852198,0
PARTNER_0673,APAC,Silver,4.4,15,0.8561738291579182,80.93528915835915,49,-0.05596988359733296,0,,44,489.0927342449378,0,0,0,0.02382361013026065,0
PARTNER_0674,LATAM,Bronze,1.5,11,0.7514267997828908,63.53095138089415,50,-0.07125801037467602,0,0.7876131740514336,0,499.07421861728346,1,0,1,0.025623664460738823,0
PARTNER_0675,EMEA,Bronze,4.3,9,0.6609589471175548,20.027121457771997,58,-0.07063335625312257,2,-0.013456191794045558,2,578.9260935960488,0,0,0,0.4584205119283766,1
PARTNER_0676,LATAM,Bronze,1.8,11,1.0832539344087047,47.908901246219536,48,0.07956151640252442,2,0.4890421732829324,21,479.1112498725921,0,0,0,0.03589461579207549,0
PARTNER_0677,LATAM,Silver,3.4,10,1.0655957047279114,5.934041405057132,47,0.016921741127767825,3,0.08854305461892198,7,469.12976550024644,0,0,0,0.3808759994450299,0
PARTNER_0678,APAC,Bronze,3.6,8,1.0654727050213322,66.6640699363995,58,-0.19091965261833535,1,0.5313482762192687,55,578.9260935960488,0,0,0,0.02272927001539198,0
PARTNER_0679,APAC,Bronze,2.8,10,0.9242681107295888,158.3645415911374,40,0.06829862054617901,2,0.49973021041744226,17,399.25937489382676,0,0,0,0.05757736331439326,0
PARTNER_0680,LATAM,Bronze,1.9,11,1.2313869491783502,41.75097140026879,39,0.03165570447998352,2,0.3680828327580963,24,389.2778905214811,0,0,0,0.0376519750192591,0
PARTNER_0681,EMEA,Silver,1.5,14,0.8531763010830364,83.63334219792313,41,0.02575149018450362,1,0.6112118501842532,47,409.24085926617244,0,0,0,0.014912003377029758,0
PARTNER_0682,AMER,Bronze,0.6,14,1.1410538474414411,9.267368171164714,54,0.06879108862517515,1,0.7209840433409906,51,539.0001561066662,0,0,0,0.004066952829200347,0
PARTNER_0683,LATAM,Bronze,1.9,8,0.9422514210020914,13.557534641620737,47,-0.018496996308920315,1,0.2539783165877091,19,469.12976550024644,0,0,1,0.03268170778284464,0
PARTNER_0684,EMEA,Silver,3.4,13,0.8283298470641325,25.488941771540432,57,0.04200836816119566,0,-0.19129042061043056,30,568.9446092237031,0,0,0,0.024727595793598428,0
PARTNER_0685,APAC,Bronze,4.7,11,1.0685060614635522,29.421814709668915,35,-0.0664471939856346,0,0.018217650137297592,29,349.35195303209844,0,0,0,0.01114812160230206,0
PARTNER_0686,APAC,Bronze,4.4,7,1.0319272237367987,41.94383919976551,51,0.06475803182091776,3,0.4857974275672813,15,509.05570298962914,0,0,0,0.17231515440381417,1
PARTNER_0687,EMEA,Gold,3.9,8,1.0213945518533851,20.110353310208996,44,0.001811355504055645,1,0.34614853066103035,1,439.1853123832094,0,0,0,0.019137164399668463,0
PARTNER_0688,AMER,Silver,4.0,9,0.9662556844112397,37.07075989739417,43,-0.15769616544358936,1,-0.26886215986517664,16,429.2038280108638,0,0,0,0.16856565867054263,0
PARTNER_0689,APAC,Bronze,3.5,12,0.9424213836566337,65.06110076006152,44,0.08363849679305442,2,-0.4333885965096479,9,439.1853123832094,0,0,0,0.3593131188639697,0
PARTNER_0690,APAC,Gold,1.7,17,1.4276743985740876,47.783693476441435,44,-0.03289046487703846,0,0.3878500716046843,6,439.1853123832094,0,0,0,0.0013302111208524973,0
PARTNER_0691,APAC,Bronze,4.6,10,1.1868513290392346,24.825567458106832,59,-0.04681227090178478,1,-0.17359726876185105,58,588.9075779683944,0,0,0,0.050244106942880944,0
PARTNER_0692,EMEA,Silver,3.5,12,1.0945653789971024,56.39000084084252,52,-0.06426674606432371,0,0.14957131684776948,41,519.0371873619748,1,0,0,0.043084266742966726,0
PARTNER_0693,LATAM,Bronze,3.0,11,0.9723598316406776,,54,-0.05693636189282429,0,0.4707708042663725,50,539.0001561066662,0,0,0,0.004649843362058028,0
PARTNER_0694,APAC,Gold,1.0,8,1.1514314401193337,35.563789262997965,56,0.0029635315073825406,2,0.23146681485323306,51,558.9631248513574,0,0,0,0.07277555882150007,0
PARTNER_0695,LATAM,Bronze,2.5,11,1.0535989552782903,62.790977054805154,48,-0.11875799951653021,0,-0.3917066419546647,58,479.1112498725921,1,1,0,0.6441682028154134,0
PARTNER_0696,AMER,Bronze,2.6,15,0.9552409505548071,28.815659995107865,59,-0.17686126744824474,1,-0.258745692181378,8,588.9075779683944,1,0,0,0.5716500369758057,0
PARTNER_0697,APAC,Bronze,4.4,16,0.889287134946817,10.84524045181314,51,-0.12644655390996215,0,-0.21487336075980512,53,509.05570298962914,1,0,0,0.21000557884711638,1
PARTNER_0698,APAC,Bronze,3.0,12,0.9338165324674623,34.819966241500744,54,0.01817178508400354,0,-0.1647764702617016,16,539.0001561066662,0,0,1,0.01866624951090447,0
PARTNER_0699,AMER,Silver,2.2,22,0.3159148528243888,63.17200923490991,49,-0.036193814656326165,4,0.23502440953565562,8,489.0927342449378,0,0,0,0.9572816742641332,1
PARTNER_0700,APAC,Bronze,4.9,14,0.9921201678595283,67.17015071120161,63,0.09131931245769775,0,0.1551555137730115,8,628.8335154577771,0,0,0,0.005327526042137982,0
PARTNER_0701,LATAM,Gold,1.0,11,0.852304783977928,13.043151274392146,50,-0.026491273274502104,0,-0.23589195012652836,36,499.07421861728346,0,0,1,0.03352968613027193,0
PARTNER_0702,EMEA,Gold,2.4,14,1.2685339996565768,54.82810632538496,54,0.06425131082361962,0,-0.41217870350760677,23,539.0001561066662,0,0,0,0.010642919496454321,0
PARTNER_0703,LATAM,Silver,0.7,10,0.9538688141623508,27.48013985239561,57,-0.08928146080500918,3,-0.2771381341828665,38,568.9446092237031,0,0,0,0.7664484710351402,1
PARTNER_0704,EMEA,Bronze,3.8,11,0.7122073160930076,87.3591722325257,37,-0.06351422094022194,2,0.7796957064041843,10,369.31492177678973,1,0,0,0.3700961549930203,0
PARTNER_0705,EMEA,Bronze,4.6,11,0.9400239691743764,11.070077135530845,47,-0.019047584206639222,1,0.10911103472891392,7,469.12976550024644,0,1,1,0.2656786667919089,0
PARTNER_0706,LATAM,Bronze,1.8,11,0.7407757829874991,54.108564835298466,53,-0.03469769820471378,0,0.6275491561127462,24,529.0186717343205,0,0,0,0.0057521693148015075,0
PARTNER_0707,LATAM,Bronze,4.4,11,1.0446814831424933,25.157473774696697,59,-0.04403650316327061,2,0.6033782066694964,45,588.9075779683944,0,0,0,0.04896971072511575,0
PARTNER_0708,LATAM,Silver,1.8,13,1.008189472867897,20.380579323220612,47,-0.10721145525081975,0,0.16497542470173587,1,469.12976550024644,0,0,1,0.010898614598034564,0
PARTNER_0709,LATAM,Bronze,4.6,15,1.1415679262216534,64.72448618404555,47,-0.1785562045865949,3,,9,469.12976550024644,0,0,0,0.3192514395540747,0
PARTNER_0710,AMER,Bronze,3.9,16,0.7918236416610869,71.75073442677294,52,0.0431016571988494,0,-0.24942238646347403,52,519.0371873619748,0,0,0,0.03154394093485286,0
PARTNER_0711,APAC,Bronze,4.1,15,0.9568016192456293,4.097016780388325,61,0.031926035435771175,0,0.3949157164049808,23,608.8705467130858,1,0,0,0.024473216735986066,0
PARTNER_0712,EMEA,Silver,0.6,12,0.6769956409146729,,50,-0.08138692230737175,0,-0.14590004695772363,47,499.07421861728346,0,0,0,0.05516460902205097,0
PARTNER_0713,LATAM,Bronze,4.8,9,1.0902989563849428,31.597101317177167,50,0.01788837878028361,0,0.581680725780396,15,499.07421861728346,0,0,1,0.0018390742368213102,0
PARTNER_0714,LATAM,Bronze,3.8,13,1.0537742360880245,,56,-0.03664460094699375,0,-0.3911586269584171,18,558.9631248513574,0,0,0,0.02828178954108296,0
PARTNER_0715,LATAM,Silver,1.9,15,1.0491610042055142,10.478281019252085,54,0.09061717517923307,1,0.5050802747508607,58,539.0001561066662,0,0,0,0.008386980222903795,0
PARTNER_0716,AMER,Gold,4.2,9,0.9503238062713881,51.619693620493194,43,-0.15122595933253685,1,-0.3700820214607946,30,429.2038280108638,0,0,0,0.2106748271167612,0
PARTNER_0717,LATAM,Bronze,1.8,6,1.0329545781577583,136.59341988634975,60,-0.0326726341562754,1,0.6455460079626016,10,598.8890623407401,0,0,0,0.010130341792667119,0
PARTNER_0718,LATAM,Bronze,4.4,8,1.2708678216617193,21.45630413506108,51,-0.04065467344489443,1,-0.10453412642449517,5,509.05570298962914,0,0,0,0.032652086604867674,0
PARTNER_0719,LATAM,Silver,1.0,9,0.8929811485915972,76.3982924899036,51,-0.0038884041143822344,3,0.3507113742797472,5,509.05570298962914,0,0,0,0.3681484404007747,1
PARTNER_0720,APAC,Bronze,3.7,12,0.9777290367420168,33.13519819435597,55,0.13371378108818002,2,0.1337529622063638,31,548.9816404790118,0,0,0,0.09092235234973656,0
PARTNER_0721,AMER,Silver,2.9,11,0.732774740163718,22.183994557192985,53,-0.03237171701384864,2,-0.023805911158959303,38,529.0186717343205,1,0,0,0.784261828393958,1
PARTNER_0722,LATAM,Bronze,0.9,8,0.7763478076803335,8.544439836776345,50,0.05431321798582009,3,0.33907438313854543,47,499.07421861728346,0,0,1,0.4027590230968263,0
PARTNER_0723,EMEA,Bronze,1.6,5,0.9695626586186614,83.74183083960574,45,-0.03478162650757709,2,0.7317798747166093,12,449.1667967555551,0,0,0,0.04314806219428092,0
PARTNER_0724,EMEA,Bronze,0.6,13,1.1707867093403814,36.28580051229556,42,0.08709129433745873,1,-0.4463493284129916,58,419.2223436385181,0,0,0,0.06037805005009295,0
PARTNER_0725,EMEA,Bronze,2.6,17,0.8987438351496855,23.148231105777263,52,0.05528483312002712,0,0.6945087126480356,2,519.0371873619748,0,0,1,0.0021212153254343423,0
PARTNER_0726,AMER,Silver,1.9,21,0.9028166941375751,26.423737955649766,42,-0.0533314994508004,0,0.2918061515273176,55,419.2223436385181,0,0,0,0.00879585901824191,0
PARTNER_0727,AMER,Silver,3.2,7,0.868622951099125,54.54420177524256,56,-0.06053010608033431,0,,55,558.9631248513574,0,0,1,0.005285335086512366,0
PARTNER_0728,EMEA,Bronze,1.8,8,0.8430486658311354,23.116995066242687,58,0.02869606394296784,0,-0.0009625605354391387,40,578.9260935960488,1,0,0,0.0877418641488214,0
PARTNER_0729,LATAM,Bronze,1.8,13,1.0089942911417642,14.686678056748512,38,-0.08554060396046077,1,0.11339586728889783,55,379.2964061491354,0,0,0,0.048878223939134526,0
PARTNER_0730,AMER,Bronze,3.8,19,0.650548470964271,30.483763510306538,51,-0.0009367404368789099,2,0.6295059773415133,34,509.05570298962914,0,1,0,0.4945843631713046,1
PARTNER_0731,EMEA,Silver,0.7,10,1.2061879153333455,29.759946131364675,49,-0.05557965779298775,0,0.03930236075277005,37,489.0927342449378,0,0,0,0.006729507823178006,0
PARTNER_0732,EMEA,Silver,4.6,8,0.8169155403741079,29.25006751156309,46,0.016810264815681288,3,0.1950574367738105,56,459.14828112790076,0,0,0,0.4985921856403979,0
PARTNER_0733,LATAM,Gold,4.3,7,1.0943806970876282,23.3710270634321,58,-0.036101757566241954,5,-0.4737465999903672,16,578.9260935960488,0,0,0,0.9828022849915637,1
PARTNER_0734,APAC,Bronze,3.5,9,0.6960002805212248,78.1762364572507,58,-0.08925811773904663,2,-0.293822592410545,2,578.9260935960488,1,0,0,0.9091737690864609,1
PARTNER_0735,AMER,Silver,3.2,19,1.0837680261092435,168.96005491308847,58,0.09053069074036117,0,0.3341924603672397,33,578.9260935960488,0,0,0,0.0026019001260550066,0
PARTNER_0736,LATAM,Bronze,4.5,11,1.0843889215628995,13.073665402732114,38,0.003955623724338154,1,0.43206997138304026,11,379.2964061491354,0,0,1,0.01275286824669559,0
PARTNER_0737,EMEA,Bronze,1.3,6,1.0268404144011793,3.3232408861816487,49,-0.02535853753188606,0,0.25738121781984924,23,489.0927342449378,2,0,0,0.17908777573929255,1
PARTNER_0738,EMEA,Bronze,0.9,14,0.7511142956400415,27.62014006472623,47,0.021998874522080467,0,-0.3136969528417061,5,469.12976550024644,0,0,0,0.04491210553484159,0
PARTNER_0739,LATAM,Silver,1.6,11,0.9999096379196154,3.8799795615008397,50,-0.18711873328966327,1,0.0790270571511853,41,499.07421861728346,1,0,0,0.3432551308913593,1
PARTNER_0740,AMER,Bronze,4.1,11,0.7133887630531222,7.674947441842557,47,0.18901848247660605,0,-0.03837680372785324,10,469.12976550024644,0,0,0,0.013382979731834764,0
PARTNER_0741,APAC,Bronze,0.7,10,0.8994473489807628,21.7727191940713,55,-0.01753122361143417,0,0.14435974724561484,47,548.9816404790118,0,0,0,0.011105836617475034,0
PARTNER_0742,APAC,Bronze,3.1,13,1.1558826201910652,54.26864531157691,54,-0.2163172909881325,1,0.6314277449203225,26,539.0001561066662,0,0,0,0.015053926186536302,0
PARTNER_0743,EMEA,Bronze,5.0,10,1.1093403854141484,27.368947464968507,61,0.09970945262589563,0,0.5086198702562474,47,608.8705467130858,0,0,0,0.0015035694816068108,0
PARTNER_0744,AMER,Bronze,4.4,9,0.9530365885080866,2.2268689181879435,49,-0.09513885026828746,1,-0.39081364819409337,23,489.0927342449378,0,0,0,0.18219889427084016,0
PARTNER_0745,APAC,Bronze,2.8,14,0.7550386848154316,27.084595995442626,47,0.08437133532761307,0,,17,469.12976550024644,0,0,0,0.003185021012934119,0
PARTNER_0746,AMER,Silver,0.8,6,1.0791175424348387,28.714294818782605,50,-0.007843251228735092,0,0.11329729649477072,26,499.07421861728346,0,1,0,0.047915129791113155,0
PARTNER_0747,AMER,Gold,4.2,10,0.953876247539605,29.094314566865968,61,-0.17704148248389856,0,0.46702078835179806,53,608.8705467130858,0,0,0,0.007994183280890528,0
PARTNER_0748,EMEA,Bronze,3.2,9,0.48593688035391525,70.5010946023384,47,0.006126170860518407,2,-0.31794899935634224,54,469.12976550024644,0,0,0,0.692654154696104,1
PARTNER_0749,APAC,Bronze,1.0,10,1.1065259652633035,62.64649126860426,47,-0.0012290551872075166,0,0.37193538341916255,55,469.12976550024644,0,0,0,0.003190124427973671,0
PARTNER_0750,LATAM,Bronze,0.9,11,0.9451534332260615,35.233892004347915,50,0.09517714693868733,1,,40,499.07421861728346,0,0,0,0.06098357275429848,0
PARTNER_0751,EMEA,Bronze,4.6,16,1.1904902495966145,119.69623504994209,41,0.032216387038841734,0,0.06989516628321102,20,409.24085926617244,0,0,0,0.0046092316801928405,0
PARTNER_0752,APAC,Silver,3.5,14,0.730945896231439,21.722567764588486,49,-0.14394116470550913,1,-0.47807826889326427,58,489.0927342449378,0,0,0,0.39606760233120764,0
PARTNER_0753,APAC,Silver,4.2,11,0.3146592373607998,30.17218099755305,34,0.0802269272618513,0,-0.30290617069038117,50,339.37046865975276,0,0,0,0.11840519010492961,0
PARTNER_0754,APAC,Bronze,4.5,11,1.005816771669037,32.70732530306637,47,-0.061406443280032266,2,-0.3802953589392943,33,469.12976550024644,0,0,0,0.42041106893413127,1
PARTNER_0755,APAC,Bronze,3.1,14,1.0083127353363945,8.445801224194021,54,0.15202653088549353,3,-0.18833257518026403,55,539.0001561066662,0,1,0,0.8626867823765331,1
PARTNER_0756,APAC,Silver,2.8,7,0.6118656744787095,33.23520746894116,44,-0.05547798873503572,1,-0.36997648296838104,32,439.1853123832094,0,1,0,0.7877232774588458,1
PARTNER_0757,AMER,Bronze,2.4,9,0.7543000908266787,6.826044931739787,58,-0.04112913577932559,1,0.39948303460543055,57,578.9260935960488,0,0,0,0.0432273948853376,0
PARTNER_0758,EMEA,Gold,1.9,14,1.5010435487439802,18.948719486739286,64,-0.10219203325737526,0,-0.46224812712801483,47,638.8149998301228,1,0,1,0.06668627769681731,0
PARTNER_0759,AMER,Bronze,2.5,11,0.8888778771692393,36.44178569349344,46,-0.06985980356741742,1,0.3030626508124974,53,459.14828112790076,1,0,0,0.2067134379768196,1
PARTNER_0760,LATAM,Silver,4.0,13,1.0961917952752431,9.938680366807223,41,-0.09629406833321151,1,-0.3170798199267535,17,409.24085926617244,0,0,0,0.10806122162748832,0
